query_id,user_id,benchmark_tier,query_type,seed_rank,seed_event_id,relation,expanded_event_id,is_first_discovery,expansion_rank,is_high_memory_load
tokyo_80480_relational_between,80480,stress_test,relational_between,3,2018_1486550__event_001,NEXT,2018_1486550__event_002,True,7,False
tokyo_80480_relational_between,80480,stress_test,relational_between,4,2018_1486523__event_001,SELF,2018_1486523__event_001,True,8,False
tokyo_80480_relational_between,80480,stress_test,relational_between,4,2018_1486523__event_001,NEXT,2018_1486523__event_002,True,9,False
tokyo_80480_relational_between,80480,stress_test,relational_between,5,2018_1486542__event_001,SELF,2018_1486542__event_001,False,,False
tokyo_80480_relational_between,80480,stress_test,relational_between,5,2018_1486542__event_001,NEXT,2018_1486542__event_002,False,,False
tokyo_86988_relational_between,86988,stress_test,relational_between,1,2018_1596327__event_003,SELF,2018_1596327__event_003,True,1,True
tokyo_86988_relational_between,86988,stress_test,relational_between,1,2018_1596327__event_003,PREVIOUS,2018_1596327__event_002,True,2,True
tokyo_86988_relational_between,86988,stress_test,relational_between,1,2018_1596327__event_003,NEXT,2018_1596327__event_004,True,3,True
tokyo_86988_relational_between,86988,stress_test,relational_between,2,2018_1596327__event_004,SELF,2018_1596327__event_004,False,,True
tokyo_86988_relational_between,86988,stress_test,relational_between,2,2018_1596327__event_004,PREVIOUS,2018_1596327__event_003,False,,True
tokyo_86988_relational_between,86988,stress_test,relational_between,2,2018_1596327__event_004,NEXT,2018_1596327__event_005,True,4,True
tokyo_86988_relational_between,86988,stress_test,relational_between,3,2018_1596327__event_002,SELF,2018_1596327__event_002,False,,True
tokyo_86988_relational_between,86988,stress_test,relational_between,3,2018_1596327__event_002,PREVIOUS,2018_1596327__event_001,True,5,True
tokyo_86988_relational_between,86988,stress_test,relational_between,3,2018_1596327__event_002,NEXT,2018_1596327__event_003,False,,True
tokyo_86988_relational_between,86988,stress_test,relational_between,4,2018_1596314__event_002,SELF,2018_1596314__event_002,True,6,True
tokyo_86988_relational_between,86988,stress_test,relational_between,4,2018_1596314__event_002,PREVIOUS,2018_1596314__event_001,True,7,True
tokyo_86988_relational_between,86988,stress_test,relational_between,5,2018_1596314__event_001,SELF,2018_1596314__event_001,False,,True
tokyo_86988_relational_between,86988,stress_test,relational_between,5,2018_1596314__event_001,NEXT,2018_1596314__event_002,False,,True
tokyo_88625_relational_between,88625,stress_test,relational_between,1,2018_1619221__event_002,SELF,2018_1619221__event_002,True,1,False
tokyo_88625_relational_between,88625,stress_test,relational_between,1,2018_1619221__event_002,PREVIOUS,2018_1619221__event_001,True,2,False
tokyo_88625_relational_between,88625,stress_test,relational_between,1,2018_1619221__event_002,NEXT,2018_1619221__event_003,True,3,False
tokyo_88625_relational_between,88625,stress_test,relational_between,2,2018_1619235__event_003,SELF,2018_1619235__event_003,True,4,False
tokyo_88625_relational_between,88625,stress_test,relational_between,2,2018_1619235__event_003,PREVIOUS,2018_1619235__event_002,True,5,False
tokyo_88625_relational_between,88625,stress_test,relational_between,2,2018_1619235__event_003,NEXT,2018_1619235__event_004,True,6,False
tokyo_88625_relational_between,88625,stress_test,relational_between,3,2018_1619231__event_001,SELF,2018_1619231__event_001,True,7,False
tokyo_88625_relational_between,88625,stress_test,relational_between,3,2018_1619231__event_001,NEXT,2018_1619231__event_002,True,8,False
tokyo_88625_relational_between,88625,stress_test,relational_between,4,2018_1619222__event_001,SELF,2018_1619222__event_001,True,9,False
tokyo_88625_relational_between,88625,stress_test,relational_between,4,2018_1619222__event_001,NEXT,2018_1619222__event_002,True,10,False
tokyo_88625_relational_between,88625,stress_test,relational_between,5,2018_1619225__event_001,SELF,2018_1619225__event_001,True,11,False
tokyo_88625_relational_between,88625,stress_test,relational_between,5,2018_1619225__event_001,NEXT,2018_1619225__event_002,True,12,False
tokyo_88793_relational_between,88793,stress_test,relational_between,1,2018_1621562__event_002,SELF,2018_1621562__event_002,True,1,True
tokyo_88793_relational_between,88793,stress_test,relational_between,1,2018_1621562__event_002,PREVIOUS,2018_1621562__event_001,True,2,True
tokyo_88793_relational_between,88793,stress_test,relational_between,1,2018_1621562__event_002,NEXT,2018_1621562__event_003,True,3,True
tokyo_88793_relational_between,88793,stress_test,relational_between,2,2018_1621574__event_002,SELF,2018_1621574__event_002,True,4,True
tokyo_88793_relational_between,88793,stress_test,relational_between,2,2018_1621574__event_002,PREVIOUS,2018_1621574__event_001,True,5,True
tokyo_88793_relational_between,88793,stress_test,relational_between,3,2018_1621567__event_002,SELF,2018_1621567__event_002,True,6,True
tokyo_88793_relational_between,88793,stress_test,relational_between,3,2018_1621567__event_002,PREVIOUS,2018_1621567__event_001,True,7,True
tokyo_88793_relational_between,88793,stress_test,relational_between,4,2018_1621580__event_002,SELF,2018_1621580__event_002,True,8,True
tokyo_88793_relational_between,88793,stress_test,relational_between,4,2018_1621580__event_002,PREVIOUS,2018_1621580__event_001,True,9,True
tokyo_88793_relational_between,88793,stress_test,relational_between,5,2018_1621562__event_003,SELF,2018_1621562__event_003,False,,True
tokyo_88793_relational_between,88793,stress_test,relational_between,5,2018_1621562__event_003,PREVIOUS,2018_1621562__event_002,False,,True
tokyo_88793_relational_between,88793,stress_test,relational_between,5,2018_1621562__event_003,NEXT,2018_1621562__event_004,True,10,True
