event_id,user_id,trail_id,venue_id,timestamp,name,venue_category,venue_city,address,previous_event_id,previous_place,next_event_id,next_place,is_high_memory_load,event_text
2018_1909368__event_005,109621,2018_1909368,4042,2017-11-03 04:37:00,ごみパソ看板（ごみパソ旧店舗跡）,Street Art,Hachiōji,横川町190-1,2018_1909368__event_004,整体院おかべ,,,True,"On November 3, 2017 at 04:37, the user visited ごみパソ看板（ごみパソ旧店舗跡）, a Street Art in Hachiōji. Address: 横川町190-1. Previous place: 整体院おかべ."
2018_1909369__event_001,109621,2018_1909369,4365,2017-11-04 02:57:00,牛角次男坊,BBQ Joint,Hachiōji,東浅川町550-1,,,2018_1909369__event_002,ペットショップ ワンラブ イーアス高尾店,True,"On November 4, 2017 at 02:57, the user visited 牛角次男坊, a BBQ Joint in Hachiōji. Address: 東浅川町550-1. Next place: ペットショップ ワンラブ イーアス高尾店."
2018_1909369__event_002,109621,2018_1909369,4363,2017-11-04 03:14:00,ペットショップ ワンラブ イーアス高尾店,Pet Store,Hachiōji,東浅川町550-1,2018_1909369__event_001,牛角次男坊,2018_1909369__event_003,ニトリ,True,"On November 4, 2017 at 03:14, the user visited ペットショップ ワンラブ イーアス高尾店, a Pet Store in Hachiōji. Address: 東浅川町550-1. Previous place: 牛角次男坊. Next place: ニトリ."
2018_1909369__event_003,109621,2018_1909369,4355,2017-11-04 03:26:00,ニトリ,Furniture / Home Store,Hachiōji,東浅川町550-1,2018_1909369__event_002,ペットショップ ワンラブ イーアス高尾店,2018_1909369__event_004,ノジマ,True,"On November 4, 2017 at 03:26, the user visited ニトリ, a Furniture / Home Store in Hachiōji. Address: 東浅川町550-1. Previous place: ペットショップ ワンラブ イーアス高尾店. Next place: ノジマ."
2018_1909369__event_004,109621,2018_1909369,4354,2017-11-04 03:53:00,ノジマ,Electronics Store,Hachiōji,東浅川町550-1,2018_1909369__event_003,ニトリ,2018_1909369__event_005,ローソン・スリーエフ 八王子滝山街道店,True,"On November 4, 2017 at 03:53, the user visited ノジマ, a Electronics Store in Hachiōji. Address: 東浅川町550-1. Previous place: ニトリ. Next place: ローソン・スリーエフ 八王子滝山街道店."
2018_1909369__event_005,109621,2018_1909369,4503,2017-11-04 04:53:00,ローソン・スリーエフ 八王子滝山街道店,Convenience Store,Fussa,丹木町3-45,2018_1909369__event_004,ノジマ,,,True,"On November 4, 2017 at 04:53, the user visited ローソン・スリーエフ 八王子滝山街道店, a Convenience Store in Fussa. Address: 丹木町3-45. Previous place: ノジマ."
2018_1909370__event_001,109621,2018_1909370,1899,2017-11-11 00:53:00,スリーエフ 京王めじろ台駅前店,Convenience Store,Hachiōji,めじろ台2-1,,,2018_1909370__event_002,Francfranc,True,"On November 11, 2017 at 00:53, the user visited スリーエフ 京王めじろ台駅前店, a Convenience Store in Hachiōji. Address: めじろ台2-1. Next place: Francfranc."
2018_1909370__event_002,109621,2018_1909370,4356,2017-11-11 02:00:00,Francfranc,Furniture / Home Store,Hachiōji,東浅川町550-1,2018_1909370__event_001,スリーエフ 京王めじろ台駅前店,2018_1909370__event_003,ローソン・スリーエフ 八王子横川町店,True,"On November 11, 2017 at 02:00, the user visited Francfranc, a Furniture / Home Store in Hachiōji. Address: 東浅川町550-1. Previous place: スリーエフ 京王めじろ台駅前店. Next place: ローソン・スリーエフ 八王子横川町店."
2018_1909370__event_003,109621,2018_1909370,4516,2017-11-11 04:41:00,ローソン・スリーエフ 八王子横川町店,Convenience Store,Hachiōji,横川町108-20,2018_1909370__event_002,Francfranc,2018_1909370__event_004,ローソン・スリーエフ 八王子滝山街道店,True,"On November 11, 2017 at 04:41, the user visited ローソン・スリーエフ 八王子横川町店, a Convenience Store in Hachiōji. Address: 横川町108-20. Previous place: Francfranc. Next place: ローソン・スリーエフ 八王子滝山街道店."
2018_1909370__event_004,109621,2018_1909370,4503,2017-11-11 05:13:00,ローソン・スリーエフ 八王子滝山街道店,Convenience Store,Fussa,丹木町3-45,2018_1909370__event_003,ローソン・スリーエフ 八王子横川町店,,,True,"On November 11, 2017 at 05:13, the user visited ローソン・スリーエフ 八王子滝山街道店, a Convenience Store in Fussa. Address: 丹木町3-45. Previous place: ローソン・スリーエフ 八王子横川町店."
2018_1909371__event_001,109621,2018_1909371,146,2017-11-18 01:06:00,了法寺,Buddhist Temple,Hachiōji,日吉町2-1,,,2018_1909371__event_002,八王子市中央図書館,True,"On November 18, 2017 at 01:06, the user visited 了法寺, a Buddhist Temple in Hachiōji. Address: 日吉町2-1. Next place: 八王子市中央図書館."
2018_1909371__event_002,109621,2018_1909371,140,2017-11-18 01:18:00,八王子市中央図書館,Library,Hachiōji,千人町3-3-6,2018_1909371__event_001,了法寺,2018_1909371__event_003,スーパーバリュー 八王子高尾店,True,"On November 18, 2017 at 01:18, the user visited 八王子市中央図書館, a Library in Hachiōji. Address: 千人町3-3-6. Previous place: 了法寺. Next place: スーパーバリュー 八王子高尾店."
2018_1909371__event_003,109621,2018_1909371,3671,2017-11-18 02:09:00,スーパーバリュー 八王子高尾店,Supermarket,Hachiōji,東浅川町546-20,2018_1909371__event_002,八王子市中央図書館,2018_1909371__event_004,ニトリ,True,"On November 18, 2017 at 02:09, the user visited スーパーバリュー 八王子高尾店, a Supermarket in Hachiōji. Address: 東浅川町546-20. Previous place: 八王子市中央図書館. Next place: ニトリ."
2018_1909371__event_004,109621,2018_1909371,4355,2017-11-18 02:19:00,ニトリ,Furniture / Home Store,Hachiōji,東浅川町550-1,2018_1909371__event_003,スーパーバリュー 八王子高尾店,2018_1909371__event_005,大地食堂,True,"On November 18, 2017 at 02:19, the user visited ニトリ, a Furniture / Home Store in Hachiōji. Address: 東浅川町550-1. Previous place: スーパーバリュー 八王子高尾店. Next place: 大地食堂."
2018_1909371__event_005,109621,2018_1909371,4378,2017-11-18 03:20:00,大地食堂,Diner,Hachiōji,東浅川町550-1,2018_1909371__event_004,ニトリ,2018_1909371__event_006,ペットショップ ワンラブ イーアス高尾店,True,"On November 18, 2017 at 03:20, the user visited 大地食堂, a Diner in Hachiōji. Address: 東浅川町550-1. Previous place: ニトリ. Next place: ペットショップ ワンラブ イーアス高尾店."
2018_1909371__event_006,109621,2018_1909371,4363,2017-11-18 03:32:00,ペットショップ ワンラブ イーアス高尾店,Pet Store,Hachiōji,東浅川町550-1,2018_1909371__event_005,大地食堂,2018_1909371__event_007,ノジマ,True,"On November 18, 2017 at 03:32, the user visited ペットショップ ワンラブ イーアス高尾店, a Pet Store in Hachiōji. Address: 東浅川町550-1. Previous place: 大地食堂. Next place: ノジマ."
2018_1909371__event_007,109621,2018_1909371,4354,2017-11-18 03:52:00,ノジマ,Electronics Store,Hachiōji,東浅川町550-1,2018_1909371__event_006,ペットショップ ワンラブ イーアス高尾店,2018_1909371__event_008,イーアス高尾,True,"On November 18, 2017 at 03:52, the user visited ノジマ, a Electronics Store in Hachiōji. Address: 東浅川町550-1. Previous place: ペットショップ ワンラブ イーアス高尾店. Next place: イーアス高尾."
2018_1909371__event_008,109621,2018_1909371,4230,2017-11-18 04:01:00,イーアス高尾,Shopping Mall,Hachiōji,東浅川町550-1,2018_1909371__event_007,ノジマ,2018_1909371__event_009,TAKAO 599 MUSEUM,True,"On November 18, 2017 at 04:01, the user visited イーアス高尾, a Shopping Mall in Hachiōji. Address: 東浅川町550-1. Previous place: ノジマ. Next place: TAKAO 599 MUSEUM."
2018_1909371__event_009,109621,2018_1909371,3632,2017-11-18 04:50:00,TAKAO 599 MUSEUM,Museum,Hachiōji,高尾町2435-3,2018_1909371__event_008,イーアス高尾,2018_1909371__event_010,ふもとや (Fumotoya),True,"On November 18, 2017 at 04:50, the user visited TAKAO 599 MUSEUM, a Museum in Hachiōji. Address: 高尾町2435-3. Previous place: イーアス高尾. Next place: ふもとや (Fumotoya)."
2018_1909371__event_010,109621,2018_1909371,754,2017-11-18 05:25:00,ふもとや (Fumotoya),Italian Restaurant,Hachiōji,高尾町2241,2018_1909371__event_009,TAKAO 599 MUSEUM,,,True,"On November 18, 2017 at 05:25, the user visited ふもとや (Fumotoya), a Italian Restaurant in Hachiōji. Address: 高尾町2241. Previous place: TAKAO 599 MUSEUM."
2018_1909372__event_001,109621,2018_1909372,146,2017-11-19 01:28:00,了法寺,Buddhist Temple,Hachiōji,日吉町2-1,,,2018_1909372__event_002,セブンイレブン 八王子千人町店,True,"On November 19, 2017 at 01:28, the user visited 了法寺, a Buddhist Temple in Hachiōji. Address: 日吉町2-1. Next place: セブンイレブン 八王子千人町店."
2018_1909372__event_002,109621,2018_1909372,2536,2017-11-19 01:51:00,セブンイレブン 八王子千人町店,Convenience Store,Hachiōji,千人町4-12-3,2018_1909372__event_001,了法寺,2018_1909372__event_003,トヨタS&D西東京 八王子店,True,"On November 19, 2017 at 01:51, the user visited セブンイレブン 八王子千人町店, a Convenience Store in Hachiōji. Address: 千人町4-12-3. Previous place: 了法寺. Next place: トヨタS&D西東京 八王子店."
2018_1909372__event_003,109621,2018_1909372,2843,2017-11-19 02:16:00,トヨタS&D西東京 八王子店,Auto Dealership,Hachiōji,並木町23-6,2018_1909372__event_002,セブンイレブン 八王子千人町店,2018_1909372__event_004,ファミリーマート 秀栄高専通り店,True,"On November 19, 2017 at 02:16, the user visited トヨタS&D西東京 八王子店, a Auto Dealership in Hachiōji. Address: 並木町23-6. Previous place: セブンイレブン 八王子千人町店. Next place: ファミリーマート 秀栄高専通り店."
2018_1909372__event_004,109621,2018_1909372,2062,2017-11-19 10:07:00,ファミリーマート 秀栄高専通り店,Convenience Store,Hachiōji,椚田町553-15,2018_1909372__event_003,トヨタS&D西東京 八王子店,,,True,"On November 19, 2017 at 10:07, the user visited ファミリーマート 秀栄高専通り店, a Convenience Store in Hachiōji. Address: 椚田町553-15. Previous place: トヨタS&D西東京 八王子店."
2018_1909373__event_001,109621,2018_1909373,1899,2017-12-02 00:22:00,スリーエフ 京王めじろ台駅前店,Convenience Store,Hachiōji,めじろ台2-1,,,2018_1909373__event_002,Francfranc,True,"On December 2, 2017 at 00:22, the user visited スリーエフ 京王めじろ台駅前店, a Convenience Store in Hachiōji. Address: めじろ台2-1. Next place: Francfranc."
2018_1909373__event_002,109621,2018_1909373,4356,2017-12-02 01:52:00,Francfranc,Furniture / Home Store,Hachiōji,東浅川町550-1,2018_1909373__event_001,スリーエフ 京王めじろ台駅前店,2018_1909373__event_003,トイザらス・ベビーザらス,True,"On December 2, 2017 at 01:52, the user visited Francfranc, a Furniture / Home Store in Hachiōji. Address: 東浅川町550-1. Previous place: スリーエフ 京王めじろ台駅前店. Next place: トイザらス・ベビーザらス."
2018_1909373__event_003,109621,2018_1909373,4331,2017-12-02 02:04:00,トイザらス・ベビーザらス,Toy / Game Store,Hachiōji,東浅川町550-1,2018_1909373__event_002,Francfranc,2018_1909373__event_004,はなまるうどん,True,"On December 2, 2017 at 02:04, the user visited トイザらス・ベビーザらス, a Toy / Game Store in Hachiōji. Address: 東浅川町550-1. Previous place: Francfranc. Next place: はなまるうどん."
2018_1909373__event_004,109621,2018_1909373,4360,2017-12-02 02:38:00,はなまるうどん,Udon Restaurant,Hachiōji,東浅川町550-1,2018_1909373__event_003,トイザらス・ベビーザらス,2018_1909373__event_005,織部 イーアス高尾店,True,"On December 2, 2017 at 02:38, the user visited はなまるうどん, a Udon Restaurant in Hachiōji. Address: 東浅川町550-1. Previous place: トイザらス・ベビーザらス. Next place: 織部 イーアス高尾店."
2018_1909373__event_005,109621,2018_1909373,4368,2017-12-02 02:57:00,織部 イーアス高尾店,Kitchen Supply Store,Hachiōji,東浅川町550-1,2018_1909373__event_004,はなまるうどん,2018_1909373__event_006,ペットショップ ワンラブ イーアス高尾店,True,"On December 2, 2017 at 02:57, the user visited 織部 イーアス高尾店, a Kitchen Supply Store in Hachiōji. Address: 東浅川町550-1. Previous place: はなまるうどん. Next place: ペットショップ ワンラブ イーアス高尾店."
2018_1909373__event_006,109621,2018_1909373,4363,2017-12-02 03:10:00,ペットショップ ワンラブ イーアス高尾店,Pet Store,Hachiōji,東浅川町550-1,2018_1909373__event_005,織部 イーアス高尾店,,,True,"On December 2, 2017 at 03:10, the user visited ペットショップ ワンラブ イーアス高尾店, a Pet Store in Hachiōji. Address: 東浅川町550-1. Previous place: 織部 イーアス高尾店."
2018_1909374__event_001,109621,2018_1909374,3812,2017-12-08 22:44:00,竜泉寺の湯 八王子みなみ野店,Spa,Hachiōji,片倉町3505,,,2018_1909374__event_002,トレジャーファクトリー,True,"On December 8, 2017 at 22:44, the user visited 竜泉寺の湯 八王子みなみ野店, a Spa in Hachiōji. Address: 片倉町3505. Next place: トレジャーファクトリー."
2018_1909374__event_002,109621,2018_1909374,4535,2017-12-09 01:33:00,トレジャーファクトリー,Thrift / Vintage Store,Hachiōji,椚田町553-17,2018_1909374__event_001,竜泉寺の湯 八王子みなみ野店,2018_1909374__event_003,ミカヅキモモコ,True,"On December 9, 2017 at 01:33, the user visited トレジャーファクトリー, a Thrift / Vintage Store in Hachiōji. Address: 椚田町553-17. Previous place: 竜泉寺の湯 八王子みなみ野店. Next place: ミカヅキモモコ."
2018_1909374__event_003,109621,2018_1909374,4547,2017-12-09 02:36:00,ミカヅキモモコ,Discount Store,Hachiōji,東浅川町550-1,2018_1909374__event_002,トレジャーファクトリー,2018_1909374__event_004,牛角次男坊,True,"On December 9, 2017 at 02:36, the user visited ミカヅキモモコ, a Discount Store in Hachiōji. Address: 東浅川町550-1. Previous place: トレジャーファクトリー. Next place: 牛角次男坊."
2018_1909374__event_004,109621,2018_1909374,4365,2017-12-09 03:17:00,牛角次男坊,BBQ Joint,Hachiōji,東浅川町550-1,2018_1909374__event_003,ミカヅキモモコ,2018_1909374__event_005,BOOKOFF 八王子大和田店,True,"On December 9, 2017 at 03:17, the user visited 牛角次男坊, a BBQ Joint in Hachiōji. Address: 東浅川町550-1. Previous place: ミカヅキモモコ. Next place: BOOKOFF 八王子大和田店."
2018_1909374__event_005,109621,2018_1909374,1883,2017-12-09 07:32:00,BOOKOFF 八王子大和田店,Used Bookstore,Hachiōji,大和田町5-1-21,2018_1909374__event_004,牛角次男坊,,,True,"On December 9, 2017 at 07:32, the user visited BOOKOFF 八王子大和田店, a Used Bookstore in Hachiōji. Address: 大和田町5-1-21. Previous place: 牛角次男坊."
2018_1909375__event_001,109621,2018_1909375,3941,2017-12-16 01:21:00,ピザーラ めじろ台店,Pizza Place,Hachiōji,椚田町592-9,,,2018_1909375__event_002,スリーエフ 京王めじろ台駅前店,True,"On December 16, 2017 at 01:21, the user visited ピザーラ めじろ台店, a Pizza Place in Hachiōji. Address: 椚田町592-9. Next place: スリーエフ 京王めじろ台駅前店."
